Region,Vote_Type,Vote_Percentage
East Midlands,Leave,51.19485657077291
Northern Ireland,Remain,47.00399326258363
Wales,Leave,67.46621480137573
Wales,Remain,40.53642754094909
Yorkshire,Remain,65.84101051851748
West Midlands,Leave,60.444542372609675
West Midlands,Leave,62.661350939727136
Northern Ireland,Leave,63.807275050280154
Greater London,Leave,68.34868570756055
East Midlands,Leave,68.38904768905918
Yorkshire,Remain,67.60832831924138
South East,Leave,67.52098948887608
West Midlands,Remain,56.789750435235575
Greater London,Leave,68.56677337566725
East Midlands,Remain,67.45083215538678
West Midlands,Leave,66.43197449546335
West Midlands,Remain,59.17844528057374
Yorkshire,Leave,42.69042571804317
Wales,Remain,69.88299318060953
East Midlands,Leave,54.6337819768343
South East,Leave,55.97235894908481
Northern Ireland,Remain,64.44708697522611
North East,Leave,47.387135193392304
Wales,Remain,42.32713928013334
North East,Remain,40.28722241445023
North East,Remain,55.15912638562126
Yorkshire,Remain,46.957509847938006
North East,Leave,53.15592593905793
West Midlands,Remain,62.429117388014134
Yorkshire,Leave,59.776942399458754
Wales,Leave,40.890597869377466
South East,Remain,41.47048717041113
Northern Ireland,Remain,61.50890312263193
Scotland,Leave,56.606509798193215
South East,Remain,55.943437911738584
West Midlands,Leave,63.87667375824741
West Midlands,Leave,51.30037784120173
Yorkshire,Remain,63.15250657209496
West Midlands,Remain,61.72619655319477
Northern Ireland,Leave,58.59395785688693
East Midlands,Leave,69.4544865570064
Wales,Remain,64.40678685427835
Scotland,Leave,42.733411122973145
South East,Remain,47.52016767299767
East Midlands,Remain,61.86069309522888
Greater London,Remain,60.37300219441829
Northern Ireland,Leave,42.99408198533192
North East,Leave,53.01270006762279
North East,Remain,55.13597126163094
Scotland,Leave,52.23179860472589
East Midlands,Remain,64.51090753049576
East Midlands,Leave,54.388171819508784
Wales,Leave,68.59058788274052
Yorkshire,Leave,59.07424207827043
East Midlands,Remain,59.71960444551851
Greater London,Remain,57.07526127523825
North East,Remain,48.39226587932993
North East,Leave,49.62586611529374
Yorkshire,Leave,63.631088216134245
Yorkshire,Remain,54.92990212822143
North East,Leave,55.78978875279375
South East,Leave,40.12310562434374
Yorkshire,Remain,67.1731216968049
East Midlands,Leave,41.74420565660597
Wales,Leave,69.57206850794766
West Midlands,Remain,69.56403745897265
West Midlands,Remain,64.3773893627498
Northern Ireland,Leave,40.44758975096826
Greater London,Leave,60.17670750089951
Greater London,Leave,43.4191758645065
North East,Remain,41.90396989406419
Scotland,Leave,53.342838640937806
Yorkshire,Remain,66.16973158972655
Wales,Remain,53.46991622609836
Yorkshire,Leave,68.42024726998358
West Midlands,Remain,40.7868884721056
Wales,Remain,56.86847341513181
Wales,Remain,62.3180745653722
Northern Ireland,Leave,49.509445249936206
South East,Leave,55.15162878835176
South East,Remain,48.446911395025424
Northern Ireland,Remain,55.966422831291794
Greater London,Remain,59.91366547483711
South East,Remain,57.424088402846
East Midlands,Remain,61.587210337881885
Scotland,Leave,53.84950230038712
Greater London,Remain,60.443997520899124
Greater London,Leave,46.772132284135594
Scotland,Leave,47.550403477417
East Midlands,Leave,54.34891214775168
Greater London,Remain,43.13390384263818
West Midlands,Leave,61.21806308947163
West Midlands,Remain,67.01466405393224
Scotland,Remain,52.25331404601256
Yorkshire,Leave,49.560069362124494
Wales,Remain,49.00681131750005
East Midlands,Leave,41.33103889259407
West Midlands,Remain,61.36409159784574
South East,Leave,47.74682953323385
South East,Remain,63.17767927620186
South East,Leave,69.68982491391436
Yorkshire,Leave,44.85977441920664
Northern Ireland,Remain,56.28009100902927
Northern Ireland,Leave,64.88554674957007
West Midlands,Remain,61.433640387267545
Wales,Remain,60.34188957841751
South East,Remain,67.62205797588291
Scotland,Remain,69.76453994929912
South East,Remain,60.49681392282284
West Midlands,Leave,52.486050324798796
East Midlands,Leave,62.852797710404914
Scotland,Leave,40.558996252803155
Yorkshire,Remain,43.37139694068289
Greater London,Remain,59.38688817269157
West Midlands,Leave,57.69923099406897
North East,Leave,67.86929732406098
North East,Remain,58.655855732132274
Northern Ireland,Remain,50.64590084023541
Yorkshire,Remain,68.67590612095147
Scotland,Leave,47.160815104400875
East Midlands,Remain,69.57054463209018
West Midlands,Remain,49.78004409534534
Scotland,Leave,50.97152681742733
North East,Leave,47.45327538433954
West Midlands,Remain,52.62867191928183
South East,Remain,45.50192314389042
Greater London,Leave,54.8491244755625
Northern Ireland,Remain,69.34889531366885
West Midlands,Leave,51.11874670939605
Scotland,Leave,47.86454065583118
West Midlands,Remain,60.711912510158115
Northern Ireland,Remain,48.84732399006333
Northern Ireland,Leave,59.79126031835926
Yorkshire,Remain,56.01533196894532
Wales,Remain,69.12200720202314
Wales,Leave,56.3217486463127
South East,Leave,68.28655682284014
North East,Remain,56.16090922494722
Scotland,Remain,54.1592992293772
Greater London,Remain,53.785493880346955
East Midlands,Remain,65.31237735843315
West Midlands,Leave,67.47440262874377
East Midlands,Remain,62.951379014269364
West Midlands,Leave,50.045337491437635
Greater London,Remain,46.13925100982439
East Midlands,Leave,43.931507560183945
North East,Remain,59.9345974010736
Scotland,Leave,46.681973360540965
North East,Leave,59.9177573535636
East Midlands,Remain,45.8116894775809
Wales,Leave,43.25240037349266
South East,Leave,60.97140394064232
Yorkshire,Leave,63.87988907674654
Greater London,Leave,67.86983912451188
North East,Remain,47.789334263086026
Northern Ireland,Leave,60.71919378589139
Yorkshire,Leave,66.28134680756628
South East,Leave,63.28884250084744
East Midlands,Remain,50.62160721613142
Scotland,Remain,65.90923329968385
East Midlands,Leave,69.52791701433677
North East,Remain,40.161925749152175
East Midlands,Leave,52.74337700141426
Scotland,Leave,42.463597345097504
North East,Remain,64.89967204677137
West Midlands,Leave,57.51667875683168
Greater London,Remain,60.68599089939825
Greater London,Remain,58.99586453472595
Greater London,Leave,58.27025022191354
Scotland,Remain,59.86411517560728
Wales,Leave,54.027036578595045
South East,Leave,59.15118710160425
Scotland,Remain,64.74461829850534
Scotland,Leave,66.44416158638623
Wales,Leave,64.94792640611436
East Midlands,Remain,62.196814128314685
East Midlands,Remain,52.65565333579059
Yorkshire,Leave,57.85537488354496
West Midlands,Leave,45.59472769647651
South East,Remain,52.404729022124585
Scotland,Leave,62.39910741081092
Greater London,Remain,57.22961892773141
Yorkshire,Remain,65.26828884662694
Wales,Leave,44.352413903032705
North East,Remain,48.69280462008925
Yorkshire,Remain,64.22623405783824
Yorkshire,Leave,67.64342991738062
Yorkshire,Leave,58.12235683211033
Yorkshire,Leave,49.96261959420333
Greater London,Leave,58.92455975752354
South East,Leave,50.41995922248831
Greater London,Remain,64.24394793432083
South East,Leave,47.611251509668655
Northern Ireland,Remain,55.65219737371378
Northern Ireland,Leave,42.175200253822574
Yorkshire,Leave,46.344271221908684
Scotland,Leave,57.457018300171676
Greater London,Remain,44.12517784386392
South East,Remain,49.59377351833308
East Midlands,Leave,51.96625522952821
South East,Leave,50.87450613473136
Wales,Leave,49.142964895862576
Yorkshire,Remain,62.36979105005676
Greater London,Remain,65.20319903034454
Greater London,Remain,43.486697916595276
Wales,Leave,59.3826171733095
Greater London,Remain,68.11224800990024
Northern Ireland,Remain,65.29150707715388
Greater London,Leave,56.42472455132439
Northern Ireland,Leave,41.68532673024384
South East,Leave,65.65818518966367
Northern Ireland,Leave,40.74942028299295
Northern Ireland,Remain,46.99483166464817
Northern Ireland,Leave,42.66616606707348
Greater London,Remain,56.02262945018876
Northern Ireland,Remain,65.55043175143636
South East,Leave,67.66929232595551
Wales,Leave,55.36256042269801
Northern Ireland,Remain,49.71024779055698
Yorkshire,Remain,42.178365144447255
Northern Ireland,Remain,53.874113367024314
Yorkshire,Leave,44.15325055261263
South East,Leave,41.76955765885497
East Midlands,Leave,48.51420136967775
South East,Remain,46.62454506685179
Wales,Leave,59.17766814084783
Yorkshire,Leave,63.85188620361268
Scotland,Leave,56.72404005130109
East Midlands,Leave,62.81552360535983
Scotland,Remain,47.6524125081413
Yorkshire,Leave,68.28460971158414
Yorkshire,Remain,52.54448253065506
North East,Remain,52.76199817029563
North East,Leave,51.61746577034061
South East,Remain,55.72576607388726
North East,Remain,42.088210127642874
South East,Remain,60.279362889761494
West Midlands,Remain,57.817128358381716
East Midlands,Leave,56.51317475977662
North East,Leave,59.94164220330127
Greater London,Remain,46.63907816441508
North East,Remain,66.73256572999568
East Midlands,Remain,48.12179728500608
Yorkshire,Remain,68.89769532668966
West Midlands,Leave,50.45207106770455
North East,Leave,56.90713485683657
Yorkshire,Leave,63.578553616048644
Greater London,Leave,43.608499556251076
East Midlands,Remain,54.99765859258352
Greater London,Leave,54.82692236068196
Greater London,Remain,63.17947976279409
East Midlands,Leave,51.520629414025244
West Midlands,Leave,44.978708867071106
West Midlands,Leave,42.14991979502396
West Midlands,Leave,55.500880196382624
West Midlands,Leave,45.280152954207715
East Midlands,Remain,69.49886290364431
Greater London,Leave,64.42781234113423
Greater London,Remain,53.44180860899348
East Midlands,Remain,44.32753793373425
East Midlands,Remain,68.45243047561766
Wales,Remain,61.710296917196025
Yorkshire,Leave,56.57578243809949
South East,Leave,69.25686764028087
North East,Leave,41.67753396084151
East Midlands,Leave,45.0525642930585
Greater London,Remain,62.630446042050664
Greater London,Leave,66.84714501231808
Scotland,Leave,50.06373619170014
Scotland,Remain,52.61106821174241
East Midlands,Remain,40.33368044968324
South East,Remain,42.224943650067864
North East,Leave,56.36663917864192
Wales,Leave,66.49226142135882
Wales,Leave,49.958086762196146
Scotland,Remain,63.62811379834617
West Midlands,Leave,63.63040111573564
Wales,Remain,41.218747737131196
South East,Remain,54.61495236855918
South East,Leave,56.59284553061296
Greater London,Leave,60.359313047056915
North East,Leave,64.09752442452174
Northern Ireland,Leave,54.16108898135755
South East,Remain,42.29891581142854
North East,Leave,63.497898179013596
Scotland,Remain,40.20575540440706
Yorkshire,Remain,57.11164460467654
North East,Leave,52.56453444445887
East Midlands,Leave,52.007134405280794
South East,Leave,58.89893989627642
Northern Ireland,Leave,46.66112589502561
East Midlands,Remain,61.99347471114608
Greater London,Remain,53.305083481547655
Scotland,Leave,43.807926119808556
North East,Remain,64.54320867437175
North East,Leave,45.95862149664254
Northern Ireland,Leave,42.08290360305558
Northern Ireland,Remain,49.91053934380595
Yorkshire,Leave,42.93973294767872
Greater London,Remain,52.99989774683793
Greater London,Remain,63.05628650098426
Northern Ireland,Remain,63.391342345326734
East Midlands,Leave,62.43836131252483
Yorkshire,Remain,50.137643842308876
West Midlands,Leave,54.30759014208038
Yorkshire,Leave,57.62874554838349
West Midlands,Remain,49.35597467697379
Scotland,Leave,47.373269556386454
Northern Ireland,Remain,51.226009440973435
East Midlands,Leave,61.7343079191796
East Midlands,Remain,41.21982829897709
Northern Ireland,Leave,68.55006755372409
West Midlands,Leave,64.56067637779415
Scotland,Leave,43.08814488939256
South East,Leave,45.30057329240968
Yorkshire,Leave,59.108799896841646
Scotland,Remain,53.554323846274514
West Midlands,Leave,65.56046749322232
Yorkshire,Remain,49.2229396237143
Scotland,Leave,67.7998813554535
East Midlands,Leave,51.465231839325675
South East,Leave,51.37632723049469
South East,Leave,45.144041555389585
West Midlands,Remain,54.60342473619125
Scotland,Remain,50.60639890400696
Yorkshire,Remain,51.38495909684761
Wales,Remain,49.69122027890817
Northern Ireland,Leave,58.10821649044097
East Midlands,Leave,57.268089406938614
North East,Remain,41.556283126990664
Northern Ireland,Remain,67.62243704753928
Scotland,Remain,51.22341156113002
South East,Leave,45.33331079440219
Scotland,Leave,41.64164863167058
Northern Ireland,Leave,53.92602580098843
East Midlands,Leave,57.719372329405985
Wales,Remain,61.90188530382794
North East,Remain,41.08193388452124
East Midlands,Remain,42.722014184754954
South East,Remain,52.13598237178849
Wales,Leave,41.6036649132014
Northern Ireland,Leave,60.564999554180844
Wales,Leave,55.00316784369718
North East,Remain,53.09568436089315
Greater London,Leave,60.6081556203091
Northern Ireland,Leave,45.686172845802666
Northern Ireland,Remain,47.01075016540348
North East,Remain,44.98113767421143
Scotland,Leave,59.811202369458286
Yorkshire,Remain,48.736635579986284
West Midlands,Remain,57.8944922105777
East Midlands,Leave,47.27048997055071
Greater London,Leave,58.15012239706087
Northern Ireland,Leave,59.03201916444502
East Midlands,Leave,47.169946005690775
North East,Leave,57.2695322005075
East Midlands,Leave,67.00781082470725
Yorkshire,Leave,46.84680709736696
Wales,Remain,49.267436821517116
Wales,Leave,49.95850576370664
East Midlands,Remain,64.13562634062305
West Midlands,Leave,65.94558663956357
South East,Leave,48.82654542122653
Greater London,Leave,46.382116233822245
East Midlands,Remain,61.34870514282612
West Midlands,Leave,42.78445715428984
North East,Remain,55.90871576813302
Yorkshire,Remain,50.62823952316618
Scotland,Remain,46.68257221197019
South East,Remain,69.67954658533262
South East,Leave,68.75280725356805
East Midlands,Leave,69.8530807471698
Scotland,Leave,66.82370053791686
South East,Remain,58.275875194034725
Northern Ireland,Remain,57.340711144665846
North East,Remain,50.092330335000085
Northern Ireland,Remain,59.92698785696566
West Midlands,Remain,62.59794071860573
West Midlands,Remain,52.38917702914874
Northern Ireland,Remain,57.70035229068796
South East,Leave,63.49113621433584
Scotland,Leave,42.24840784775096
South East,Remain,41.02445619301424
Wales,Remain,60.70083735221374
Wales,Leave,69.23794115093065
North East,Remain,59.45360652308251
Greater London,Leave,50.22207713536927
West Midlands,Leave,62.599060848828316
Northern Ireland,Leave,58.76323329937623
West Midlands,Leave,43.78493811552241
Northern Ireland,Leave,46.48697353272142
East Midlands,Leave,55.636382082211405
Yorkshire,Remain,64.60789019404861
Scotland,Leave,60.67137594451212
Northern Ireland,Leave,53.45278971812676
Greater London,Leave,51.84134436992444
Yorkshire,Remain,61.00331977761655
South East,Leave,65.58043978043462
Greater London,Remain,65.32639691144136
Wales,Leave,40.707128570969395
Yorkshire,Leave,48.431093386228454
Yorkshire,Remain,54.123692866294704
Greater London,Leave,43.860843071887196
East Midlands,Leave,46.56516813648063
East Midlands,Leave,49.3629750140573
Scotland,Remain,61.606959860948166
Northern Ireland,Remain,41.980682719812364
South East,Remain,49.26754063983641
South East,Leave,42.25335016420238
Yorkshire,Leave,45.62891066959415
North East,Remain,45.806730631261125
Northern Ireland,Leave,56.71075789658302
Scotland,Remain,49.36382755577839
East Midlands,Leave,52.42672688410444
Scotland,Remain,53.74490448061512
Northern Ireland,Leave,64.93126517230068
West Midlands,Leave,65.347491758001
Wales,Leave,48.376877605239855
South East,Leave,50.3641429037354
